College Name,Place,Logo Link
Prof Ram Meghe College of Engineering and Management - [PRMCEAM],"Amravati, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1558695656download.png?h=43&w=43&mode=stretch
Shri Shankarprasad Agnihotri College of Engineering - [SSPACE],"Wardha, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1606048443Screenshot20201122180132.jpg?h=43&w=43&mode=stretch
St Wilfred's Institute of Technology,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1429252000jp.jpg?h=43&w=43&mode=stretch
Dr.D.Y.Patil Biotechnology and Bioinformatics Institute - [DYPBBI],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1470478294DPU Logo.png?h=43&w=43&mode=stretch
MIT School of Technology Management - [MITSOT],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/150996702220171106.png?h=43&w=43&mode=stretch
Dr. D. Y. Patil Institute of Engineering,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1625137285DYPIEMRLogo.jpg?h=43&w=43&mode=stretch
North Maharashtra University Institute of Chemical Technology - [UICT],"Jalgaon, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1479303385North.png?h=43&w=43&mode=stretch
Jawahar Education Society's Institute of Technology Management & Research [JIT],"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1423560369LASREGS.jpg?h=43&w=43&mode=stretch
Pankaj Laddhad Institute of Technology and Management Studies- [PLITMS],"Buldhana, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1422094649Capturelogoghhngfn.jpg?h=43&w=43&mode=stretch
Bharati Vidyapeeth Jawaharlal Nehru Institute of Technology,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1483335138a.jpg?h=43&w=43&mode=stretch
Rajarshi Shahu College of Engineering - [RSCE],"Buldhana, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1493798137LOGGO.jpg?h=43&w=43&mode=stretch
ISB&M College of Engineering,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1494913205isbmlogo.jpeg?h=43&w=43&mode=stretch
Dr. D.Y. Patil Pratishthan's College of Engineering,"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/15756190131458logo.png?h=43&w=43&mode=stretch
Academy of Architecture - [AIA],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col5527.jpg?h=43&w=43&mode=stretch
Dr Baliram Hiray College of Architecture,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1697783916download.png?h=43&w=43&mode=stretch
Anantrao Pawar College of Architecture - [APCOA],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1629277337apcoalogo165x1351.jpg?h=43&w=43&mode=stretch
S.B. Patil College of Architecture and Design - [SBPCOAD],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1498037262sd.png?h=43&w=43&mode=stretch
Samyak Sankalpa College of Architecture,"Thane, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1498195391download.jpg?h=43&w=43&mode=stretch
Institute of Printing Technology - [IPT],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1424076842ipt.png?h=43&w=43&mode=stretch
Vishveshwarya Technical Campus - [VTC],"Sangli, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1492760195vhgbvjhbhjkk.png?h=43&w=43&mode=stretch
SIES Indian Institute of Environment Management - [SIES IIEM],"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1416052293logo.jpg?h=43&w=43&mode=stretch
Siddhant Institute of Business Management - [SIBM] Sudumbare,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1604751826caymetlogopnglwscaled.png.png?h=43&w=43&mode=stretch
Swaraj College of Commerce and Computer Studies,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/142106258408a3eae.jpg?h=43&w=43&mode=stretch
Mahatma Phule Institute of Management and Computer Studies,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1632903217download.png?h=43&w=43&mode=stretch
Rajiv Gandhi Business School - [RGBS] Tathawade,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1475740650124.jpg?h=43&w=43&mode=stretch
Unique Institute of Management - [UIM],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1598549942Annotation20200827230705.jpg?h=43&w=43&mode=stretch
NIT Graduate School Of Management - [NITGSM],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478860810NIT.jpg?h=43&w=43&mode=stretch
Indian School of Management & Studies - [ISMS],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1486104671d.jpg?h=43&w=43&mode=stretch
Oriental Institute of Management - [OIM],"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14908681994.jpg?h=43&w=43&mode=stretch
Hashmatrai and Gangaram Himathmal Mansukhani Institute of Management - [MIM],"Thane, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/15016718421491473402gfsd.jpg?h=43&w=43&mode=stretch
Anekant Institute of Management Studies - [AIMS],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1500615262anekantlogo.jpg?h=43&w=43&mode=stretch
SAMVIT School of Infrastructure Business,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1394276448SAMVIT School of Infrastructure Business.png?h=43&w=43&mode=stretch
Patuck  Gala College of Commerce & Management,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1487155862logo.png?h=43&w=43&mode=stretch
New Horizon Institute of Management Studies & New Horizon College of Commerce - [NHIMS] Airoli,"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1487252639download.jpg?h=43&w=43&mode=stretch
Viva School of Architecture - [VSA],"Palghar, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1426331006vsa-logo1.jpg?h=43&w=43&mode=stretch
Pillai HOC College of Architecture - [PHCOA],"Raigad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1686037790Untitled.png?h=43&w=43&mode=stretch
Aditya College of Food Technology,"Beed, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14793689221423648720logo-2x.png?h=43&w=43&mode=stretch
Apex School of Dialysis Technology - [ASDT],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col10266.jpg?h=43&w=43&mode=stretch
Govindrao Wanjari College of Engineering and Technology - [GWCET],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478844939col13623.jpg?h=43&w=43&mode=stretch
Karmaveer Bhaurao Patil College of Engineering - [KBPCOES],"Satara, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478773594logo.jpg?h=43&w=43&mode=stretch
Late GN Sapkal College of Engineering,"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col14085.jpg?h=43&w=43&mode=stretch
MET's  Institute of Engineering - [MET],"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1553239732logo.jpg?h=43&w=43&mode=stretch
MS Bidve Engineering College,"Latur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/139471470214160.JPG?h=43&w=43&mode=stretch
Mahatma Gandhi Mission's College of Engineering,"Nanded, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/139478772614217.JPG?h=43&w=43&mode=stretch
SB Jain Institute of Technology Management and Research - [SBJITMR],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1627646447image13.png?h=43&w=43&mode=stretch
Saraswati College of Engineering - [SCOE],"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1683793077SaraswatiLogosquarefinal.jpg?h=43&w=43&mode=stretch
Shri Gulabrao Deokar College of Engineering,"Jalgaon, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1428301398shriabbraocolleh.jpg?h=43&w=43&mode=stretch
KJ College of Engineering & Management Research - [KJCOEMR],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1616413388TrinityLogo.png?h=43&w=43&mode=stretch
Shri.Jaykumar Rawal Institute of Technology,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1416204077sjrit logo1.jpg?h=43&w=43&mode=stretch
GM Vedak Institute of Technology - [GMVIT],"Raigad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1479286861gmvit_logo.png?h=43&w=43&mode=stretch
Matoshri College of Engineering and Research Centre - [MCOERC] Eklahare,"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1415343944Capture.png?h=43&w=43&mode=stretch
Nagarjuna Institute of Engineering Technology and Management - [NIETM],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1423734790JPEG.jpg?h=43&w=43&mode=stretch
SKN Sinhgad College of Engineering,"Solapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1423568479skn-logo1.jpg?h=43&w=43&mode=stretch
Gangamai College of Engineering,"Dhule, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1470474693Untitled 1ng.png?h=43&w=43&mode=stretch
LN Group of Institutes,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14782498731212.jpg?h=43&w=43&mode=stretch
SSPM Someshwar Engineering College,"Baramati, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1487410367b.jpg?h=43&w=43&mode=stretch
Pimpri Chinchwad College of Engineering and Research - [PCCOER] Ravet,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1604322207Logo.png?h=43&w=43&mode=stretch
VPM's Maharshi Parashuram College of Engineering - [VPMMPCOE],"Ratnagiri, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1603721363Screenshot20201026193640.jpg?h=43&w=43&mode=stretch
VDF School of Engineering & Technology,"Latur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1492775385gfcghv.png?h=43&w=43&mode=stretch
Khurana Sawant Institute of Engineering and Technology - [KSIET],"Hingoli, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col15934.jpg?h=43&w=43&mode=stretch
ITM Institute of Financial Markets - [ITM-IFM],"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1501916925logo.png?h=43&w=43&mode=stretch
Camp Education Society's Rasiklal M. Dhariwal  Institute of Management - [CES],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1653282986loho.png?h=43&w=43&mode=stretch
Navjeevan Institute of Management - [NIM],"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col45436.jpg?h=43&w=43&mode=stretch
Central Institute of Business Management Research & Development - [CIBMRD],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1501927557147886398638aa35c.png?h=43&w=43&mode=stretch
Sahyog College of Management Studies,"Thane, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1596285503WhatsAppImage20200728at1.59.30PM1.jpeg?h=43&w=43&mode=stretch
Ideal Institute Of Management Kondigre - [IIMK],"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478866549iimk.jpg?h=43&w=43&mode=stretch
SAV Acharya Institute of Management Studies - [SAVAIMS],"Karjat, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1490958872666.jpg?h=43&w=43&mode=stretch
Pune Vidyarthi Griha's Institute of Management,"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14910463606.jpg?h=43&w=43&mode=stretch
Fr. Agnel Business School  - [FABS],"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1491461261D.png?h=43&w=43&mode=stretch
Mahatma Gandhi Vidyamandir's Institute of Management & Research - [MGV's IMR],"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1491823697hdgfjhdgbkjsmdf.png?h=43&w=43&mode=stretch
GH Raisoni Institute of Management and Research - [GHRIMR],"Ahmednagar, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1491892975logo.png?h=43&w=43&mode=stretch
Gourishankar Institute of Management Sciences - [GIMS] Limb,"Satara, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1492169289Capturejkhkjh.png?h=43&w=43&mode=stretch
Dr. D. Y. Patil Institute of Management and Entrepreneur Development,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/150097847514932663951492599961sd.png?h=43&w=43&mode=stretch
Bharati Vidyapeeth College of Architecture - [BVCOA] Navi Mumbai,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1624083773image11.png?h=43&w=43&mode=stretch
Trinity College of Architecture - [TCOA],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14975965811492164451images.jpg?h=43&w=43&mode=stretch
Bhivarabai Sawant Institute of Technolgy and Research - [BSITOR] Wagholi,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col13075.jpg?h=43&w=43&mode=stretch
SSBT's College of Engineering and Technology,"Jalgaon, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1419577289Logo.jpg?h=43&w=43&mode=stretch
Shreeyash College of Engineering and Technology - [SYCET],"Aurangabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1604552662shreeyashlogo.png?h=43&w=43&mode=stretch
Shri Chhatrapati Shivaji College of Engineering - [SCSCOE],"Ahmednagar, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/139479183015074.JPG?h=43&w=43&mode=stretch
Suryodaya College of Engineering and Technology - [SCET],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478856896Capture.JPGqsd.jpg?h=43&w=43&mode=stretch
Vidya Pratishthan's Institute of Information Technology - [VIIT],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/139893535619166.JPG?h=43&w=43&mode=stretch
Abhinav Education Society's College of Engineering and Technology,"Wadwani, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478771819logo50.png?h=43&w=43&mode=stretch
International Center of Excellence in Engineering & Management - [ICEEM],"Aurangabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1421226630CVC.jpg?h=43&w=43&mode=stretch
Loknete Gopinathji Munde Institute of Engineering Education & Research - [LOGMIEER],"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1559822296download.png?h=43&w=43&mode=stretch
DY Patil Education Society's DY Patil Technical Campus - [DYP],"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1421382599images (1).jpg?h=43&w=43&mode=stretch
Shri Sai College of Engineering and Technology - [SSCET],"Chandrapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1691573162Untitled.jpg?h=43&w=43&mode=stretch
Bharati Vidyapeeth's Institute of Management & Information Technology - [BVIMIT] Navi Mumbai,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1469778836Untitled.png?h=43&w=43&mode=stretch
College of Engineering & Technology North Maharasthra Knowledge City - [COETNMKC],"Jalgaon, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478692959LOGO1.png?h=43&w=43&mode=stretch
Matoshri Pratishthan Group of Institutions - [MPGI],"Nanded, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1487150217logo1new2.jpg?h=43&w=43&mode=stretch
Gramin College of Engineering - [GCE],"Nanded, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1547616108logo1.png?h=43&w=43&mode=stretch
Satara College Of Engineering And Management,"Satara, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478781401logo of sss.jpg?h=43&w=43&mode=stretch
Rajarshi Chhatrapati Shahu Maharaj College of Agri Business Management,"Sangli, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1418008883logo1.png?h=43&w=43&mode=stretch
School of Agri-Business Management,"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1422288762CaptureGFEG.jpg?h=43&w=43&mode=stretch
Asian Institute of Quality Management,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col7069.jpg?h=43&w=43&mode=stretch
Alard College of Business Studies - [ACBS],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1657610531index.png?h=43&w=43&mode=stretch
Europe Asia Business School - [EABS],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1394174008Europe Asia Business School.png?h=43&w=43&mode=stretch
Zenith Institute of Business Management - [ZIBM],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1424952477zzzzz.png?h=43&w=43&mode=stretch
Green Heaven Institute of Management and Research - [GHIMR],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1689917196iconbg.png?h=43&w=43&mode=stretch
International Institute of Management & Human Resource Development - [IIMHRD],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1590607059iimhrdlogo.jpg?h=43&w=43&mode=stretch
K. R. Sapkal College of Management Studies - [KRSCMS],"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/147609631010.jpg?h=43&w=43&mode=stretch
Zeal Institute of Business Administration,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14768572339000.jpg?h=43&w=43&mode=stretch
J.D.C Bytco Institute of Management Studies & Research - [IMSR],"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1502168269logo.jpg?h=43&w=43&mode=stretch
St. John Institute of Management and Research - [SJIMR],"Palghar, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478520526Capture.jpg?h=43&w=43&mode=stretch
Dr. Sarvepalli Radhakrishnan College of Business Management - [DSRCBM],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478856445D1.jpg?h=43&w=43&mode=stretch
Vishwakarma Dadasaheb Chavan Institute Of Management And Research - [VDCIMR],"Satara, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478864242logo.jpg?h=43&w=43&mode=stretch
Jaywant Institute Of Management - [JIM],"Satara, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1503031134logomain.png?h=43&w=43&mode=stretch
Chintamanrao Institute Of Management And Research - [CIMDR],"Sangli, Maharashtra",https://images.collegedunia.com/public/asset/img/placeholders/logo_placeholder_70X70.png?h=43&w=43&mode=stretch
Shreeyash Institute of Management - [SIM],"Aurangabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14792817691.jpg?h=43&w=43&mode=stretch
Institute Of Management,"Badnapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1501755969logo.jpg?h=43&w=43&mode=stretch
Rajeev Gandhi College of Management Studies  - [RGCMS] Ghansoli,"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/16158096081615808390Collegelogo.jpg?h=43&w=43&mode=stretch
Prabhakar Patil Education Society’s Institute Of Management Studies - [PPESMMS],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1491030502555.jpg?h=43&w=43&mode=stretch
Kirsan's Mission Institute of Management - [KMIM],"Goregaon, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14910405432.jpg?h=43&w=43&mode=stretch
Matoshri College of Management and Research Centre - [MCMRC],"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1641532451matoshri.png?h=43&w=43&mode=stretch
Rajgad Institute Of Management Research & Development - [RIMRD],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1598365090Annotation20200825194601.jpg?h=43&w=43&mode=stretch
SNG Institute of Management & Research,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/149145644033.jpg?h=43&w=43&mode=stretch
Vishwakarma Sahajeevan Madanbhai Sura Institute of Business Management - [VSMSIBM],"Khed, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1491469780sdc.png?h=43&w=43&mode=stretch
Shri. Dhondu Baliram Pawar College of  Management -[DBPCM],"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1491902357dscs.png?h=43&w=43&mode=stretch
"Adhalrao Patil Institute of Management and Research -
 [APIMR]","Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1491912643logo.png?h=43&w=43&mode=stretch
RMD Sinhgad School of Management Studies - [RMDSSOMS] Warje,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14931874431491479229Logo01.png?h=43&w=43&mode=stretch
Raja Shree Shivraya Pratishthan’s Institute of Management and Computer Studies - [IMCS],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1493277411asd.png?h=43&w=43&mode=stretch
Dattakala College of Management,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1493292012clglogo11.png?h=43&w=43&mode=stretch
G H Raisoni Institute of Business Management - [GHRIBM],"Jalgaon, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1657029248GHRIBMJalgaon.png?h=43&w=43&mode=stretch
Tulsiramji Gaikwad-Patil College of Architecture - [TGPCA],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1665404433logo1.png?h=43&w=43&mode=stretch
Smt. Manoramabai Mundle College of Architecture - [SMMCA],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1620021752smmca.png?h=43&w=43&mode=stretch
Indira College of Architecture and Design - [ICAD],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14975921691471951193lggg.jpg?h=43&w=43&mode=stretch
KK Wagh College of Agricultural Engineering and Technology,"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1394523752e.png?h=43&w=43&mode=stretch
Dr VB Kolte College of Engineering,"Malkapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1626688717LOGO2.png?h=43&w=43&mode=stretch
G H Raisoni College of Engineering and Management - [GHRCEM],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1656676545GHRCEMPune.png?h=43&w=43&mode=stretch
G H Raisoni Institute of Engineering & Technology - [GHRIET],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1657111180logofewwords.jpeg?h=43&w=43&mode=stretch
Dr. Rajendra Gode Institute of Technology & Research - [DRGITR],"Amravati, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1657018180newheader.png?h=43&w=43&mode=stretch
Institute of Marine Engineers India,"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1429170584istitute.jpg?h=43&w=43&mode=stretch
Jaywant College of Engineering and Management - [JCEM],"Sangli, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col13874.jpg?h=43&w=43&mode=stretch
Swaminarayan Siddhanta Institute Of Technology,"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1419251411nuva1.jpg?h=43&w=43&mode=stretch
RH Sapat College of Engineering,"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1420608495Capturen.jpg?h=43&w=43&mode=stretch
SND College of Engineering and Research Centre Yeola,"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1394013138S.N.D. College of Engineering and Research Centre.png?h=43&w=43&mode=stretch
SNJB's College of Engineering Chandwad,"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1660645138SNJBLogo.jpg?h=43&w=43&mode=stretch
Sharadchandra Pawar College of Engineering - [SPCOE] Dumberwadi,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1428036495jp.jpg?h=43&w=43&mode=stretch
Shatabdi Institute of Engineering and Research - [SIER],"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col15023.jpg?h=43&w=43&mode=stretch
Shri Sant Gadge Baba College of Engineering and Technology,"Ahmednagar, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1479376101app image.jpg?h=43&w=43&mode=stretch
Vilasrao Deshmukh College of Engineering and Technology - [VDCET],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1394353310Vilasrao Deshmukh College of Engineering and Technology.JPG?h=43&w=43&mode=stretch
Viva Institute of Technology - [VIOT],"Thane, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1394863532Viva Institute of Technology.png?h=43&w=43&mode=stretch
P.R. Patil Group of Educational Institutes Amravati,"Amravati, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1426834850pr patil.jpg?h=43&w=43&mode=stretch
IBSS College of Engineering,"Amravati, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14180355352222222020202.jpg?h=43&w=43&mode=stretch
Everest Education Society Group of institutions College of Engineering and Technology,"Aurangabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1425028182nnjjnj.jpg?h=43&w=43&mode=stretch
KT Patil College of Engineering,"Osmanabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1426322369ktpce-logo1.jpg?h=43&w=43&mode=stretch
Sai Institute of Engineering and Technology - [SIET],"Aurangabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1425378118logo.png?h=43&w=43&mode=stretch
Manajiraje Bhosale Technical Campus Faculty of Engineering - [MBT],"Sangli, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1476962579Untitled1.png?h=43&w=43&mode=stretch
Mauli Group of Institution's College of Engineering and Technology,"Buldhana, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1415691757Capture.png?h=43&w=43&mode=stretch
Metropolitan Institute of Technology & Management - [MITM],"Sindhudurg, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14788445681z1.png?h=43&w=43&mode=stretch
N.B. Navale Sinhgad College of Engineering,"Solapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1623662091logo2262x40813.jpg?h=43&w=43&mode=stretch
Vidya Niketan College of Engineering Sangamner,"Ahmednagar, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1420201069images.jpg?h=43&w=43&mode=stretch
Vidya Vikas Pratishthan Institute of Engineering and Technology,"Solapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1414670717jaaanttuu.png?h=43&w=43&mode=stretch
VM Institute of Engineering and Technology - [VMIT],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1415701221vimt-logo3.jpg?h=43&w=43&mode=stretch
Jagadambha College of Engineering and Technology - [JCET],"Yavatmal, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1420292153123.jpg?h=43&w=43&mode=stretch
Sanjay Ghodawat University - [SGU],"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1688450765Untitled.png?h=43&w=43&mode=stretch
Mahatma Basaveshwar Education Society's College of Engineering - [COEA],"Beed, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1479211275logo1.png?h=43&w=43&mode=stretch
G H Raisoni College of Engineering and Management - [GHRCEMA ],"Amravati, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1609048113amaralogo.jpg?h=43&w=43&mode=stretch
Institute of Management Studies & Information Technology - [IMSIT],"Aurangabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1472714934jfh.png?h=43&w=43&mode=stretch
Sanjay Education Society's College of Engineering- [SES],"Dhule, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478688635logo123444.jpg?h=43&w=43&mode=stretch
SBMSPM's Ashokrao Mane Group of Institution,"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1665558911index.jpg?h=43&w=43&mode=stretch
